Unnamed: 0,Source.Name,text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,Sentiment,emoji_text,emoji_count,text_no_emoji,text_clean,text_no_stopwords,place,sentiment
18038,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,dekat traffic light tu sedappp,0,0.0,12/01/2022 23:19:30,tieraqi,https://www.tiktok.com/@_alhisham/video/7171763595485777178,6.76958380371336e+18,7.17220006092223e+18,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c3552269471b25eef8d2b8f0b399e4cd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e5a4f1f3&x-expires=1764057600&x-signature=r17lYapJigXcO1wA%2Bmkze0lGB%2BI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,0,[],0,dekat traffic light tu sedappp,dekat traffic light tu sedappp,traffic light tu sedappp,"Restoran Haji Gani Pasembor, Kodiang",positive
18039,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,mohamad abidin omar,0,0.0,12/26/2024 15:02:39,arbaani33,https://www.tiktok.com/@_alhisham/video/7171763595485777178,7.08191237556599e+18,7.45261244285516e+18,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ea6cfe409b2732cc68fa6065d6c2b0a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e513bd87&x-expires=1764057600&x-signature=%2BiW5BgFRiO1WJ0UbSm023vclb08%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,0,[],0,mohamad abidin omar,mohamad abidin omar,mohamad abidin omar,"Restoran Haji Gani Pasembor, Kodiang",neutral
18040,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,ada lg yg sedap,0,0.0,08/19/2025 20:46:30,normannafiah,https://www.tiktok.com/@_alhisham/video/7171763595485777178,6.98956168460937e+18,7.54027716014237e+18,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b77ac1e183c7e192abd18f1e135471d9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=839e396b&x-expires=1764057600&x-signature=3WihjvECw%2BCUcF72p%2B66dXkqPUw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,0,[],0,ada lg yg sedap,ada lg yg sedap,lg sedap,"Restoran Haji Gani Pasembor, Kodiang",positive
18041,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,jgn cabaran sy ya,0,0.0,04/07/2025 20:00:07,_k..____,https://www.tiktok.com/@makan.sedap.kedah/video/7478530136850124040,6.86561006438112e+18,7.49053973585045e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e19a7139fbc07b04a7fc13c2f4a023ec~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=56c9a562&x-expires=1764057600&x-signature=siCNOyLI0CJ6IK%2BM%2FveAlHSsyD4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,jgn cabaran sy ya,jgn cabaran sy ya,cabaran sy,Mee Kuah Tulang Kubang Pasu,positive
18042,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,dekat mana kalau taman suria,0,0.0,03/29/2025 12:45:14,bel11ie_,https://www.tiktok.com/@makan.sedap.kedah/video/7478530136850124040,7.31868820057458e+18,7.48708788717267e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/684cdb8c5bdaa1e7a982e8f21c64cd2c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7e3e2ba6&x-expires=1764057600&x-signature=2A6jR2LqtpdwrJlzm6Ce61grE%2FY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,dekat mana kalau taman suria,dekat mana kalau taman suria,taman suria,Mee Kuah Tulang Kubang Pasu,neutral
18043,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,mantiap,0,0.0,03/07/2025 11:03:40,iezssy,https://www.tiktok.com/@makan.sedap.kedah/video/7478530136850124040,7.02017698164377e+18,7.47889782123369e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ab5a850c1829e3dd2a05fb9789daf378~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=713b42d2&x-expires=1764057600&x-signature=98Rxd2X2YpKv3My5aLcHFTsOITM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,mantiap,mantiap,mantiap,Mee Kuah Tulang Kubang Pasu,positive
18044,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,carbonara apa gutu,0,0.0,06/02/2025 21:44:18,jejuboq,https://www.tiktok.com/@makan.sedap.kedah/video/7478530136850124040,7.50930634632946e+18,7.51134738267351e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a152ca63b3fbdbfa4afe26ec5084a00b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e4dec887&x-expires=1764057600&x-signature=j2m5UA0lzc%2F37UFhYHpBP%2BMpJKo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,carbonara apa gutu,carbonara apa gutu,carbonara gutu,Mee Kuah Tulang Kubang Pasu,negative
18045,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,meniaga bulan puasa saja ka,0,0.0,04/24/2025 18:17:31,ezekiel138671,https://www.tiktok.com/@makan.sedap.kedah/video/7478530136850124040,7.22617100077741e+18,7.49682174578295e+18,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7226172338126422043~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=223bb207&x-expires=1764057600&x-signature=w8dVvkXPNnwQGsmKnRHXv%2Fdsu98%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,meniaga bulan puasa saja ka,meniaga bulan puasa saja ka,meniaga puasa saja ka,Mee Kuah Tulang Kubang Pasu,neutral
18046,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,dia buka dak harini,0,0.0,03/08/2025 15:59:45,wanisma4,https://www.tiktok.com/@makan.sedap.kedah/video/7478530136850124040,6.57234798879764e+18,7.47934524862048e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f92642925e76ae7c8c40286b8f5acd0b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3f6dc589&x-expires=1764057600&x-signature=gUKCGLDGliaJjlEJ5vU0TIZ2LyU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,dia buka dak harini,dia buka dak harini,buka dak harini,Mee Kuah Tulang Kubang Pasu,negative
18047,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,sumpah sedappppppp :thumbs_up_light_skin_tone::thumbs_up_light_skin_tone:,0,0.0,03/07/2025 15:45:09,atyn.roslan.aia,https://www.tiktok.com/@makan.sedap.kedah/video/7478530136850124040,6.94951601635623e+18,7.47897040602491e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/72795435ac39c56372ffa7c30d5377fb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=84b37bd8&x-expires=1764057600&x-signature=n%2Bd3CqD3XjUr0A9IE%2FIeU8SDlMU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,"[':thumbs_up_light_skin_tone:', ':thumbs_up_light_skin_tone:']",2,sumpah sedappppppp,sumpah sedappppppp,sumpah sedappppppp,Mee Kuah Tulang Kubang Pasu,positive
18048,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,besa beli spagethi adek nisedap,0,0.0,03/10/2025 01:48:26,seribok24,https://www.tiktok.com/@makan.sedap.kedah/video/7478530136850124040,7.35629652864495e+18,7.47986799383059e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/035a9e40a33cb9423ef0f283977ab615~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a4caf22c&x-expires=1764057600&x-signature=QwoxC32Qp2x3U5oyWdtbvIclC%2FE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,besa beli spagethi adek nisedap,besa beli spagethi adek nisedap,besa beli spagethi adek nisedap,Mee Kuah Tulang Kubang Pasu,neutral
18049,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,febrett ank ni:smiling_face_with_heart-eyes: spagheti chef suma sedap:face_savoring_food:portion byk hrga marhaenmantul:thumbs_up:,1,0.0,03/06/2025 14:39:22,eijahfaizah,https://www.tiktok.com/@makan.sedap.kedah/video/7478530136850124040,6.93044818844477e+18,7.47858236425247e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/326e5aaebe8089fec6f631d57415d13b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f6fce797&x-expires=1764057600&x-signature=EWd1JUGlIPHvZOnbwcgcHVJzTJQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,"[':smiling_face_with_heart-eyes:', ':face_savoring_food:', ':thumbs_up:']",3,febrett ank ni spagheti chef suma sedapportion byk hrga marhaenmantul,febrett ank ni spagheti chef suma sedapportion byk hrga marhaenmantul,febrett ank ni spagheti chef suma sedapportion hrga marhaenmantul,Mee Kuah Tulang Kubang Pasu,positive
18050,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,murah la premium cmtu harga rm8terbaik moga murah rezeki :thumbs_up::thumbs_up::thumbs_up:,0,0.0,03/08/2025 14:06:47,nizzaa63,https://www.tiktok.com/@makan.sedap.kedah/video/7478530136850124040,7.07925899907431e+18,7.47931612152072e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a59f9dd159ee697a96ba42c47297716c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=29269d25&x-expires=1764057600&x-signature=0b2FLhBphEPT3hyTu0a5NXtxtsg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,"[':thumbs_up:', ':thumbs_up:', ':thumbs_up:']",3,murah la premium cmtu harga rm8terbaik moga murah rezeki,murah la premium cmtu harga rm8terbaik moga murah rezeki,murah la premium cmtu harga rm8terbaik moga murah rezeki,Mee Kuah Tulang Kubang Pasu,neutral
18051,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,memang sedap giler rugi sapa tak cuba:smiling_face_with_hearts:,0,0.0,03/10/2025 20:13:09,matremy85,https://www.tiktok.com/@makan.sedap.kedah/video/7478530136850124040,6.59122068729758e+18,7.48015271132668e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1ef203daeb58183eb0a96c9fe17d10b0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=40348386&x-expires=1764057600&x-signature=dQFZvVd5%2BTxHaX%2BmbK5w4BYItsg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[':smiling_face_with_hearts:'],1,memang sedap giler rugi sapa tak cuba,memang sedap giler rugi sapa tak cuba,sedap giler rugi sapa,Mee Kuah Tulang Kubang Pasu,negative
18052,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,dh mkanmmg sdap chef pnya mee kuah tulang mac n cheese,1,0.0,03/06/2025 14:30:36,nurulfariha3,https://www.tiktok.com/@makan.sedap.kedah/video/7478530136850124040,6.57770918311394e+18,7.47858009558373e+18,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/65779eddbac8cf663a4835f4f0ac4b92~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=6986c153&x-expires=1764057600&x-signature=%2B%2BvFv1RnLn0rR7JLTtNsFp%2B2dCo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,dh mkanmmg sdap chef pnya mee kuah tulang mac n cheese,dh mkanmmg sdap chef pnya mee kuah tulang mac n cheese,dh mkanmmg sdap chef pnya mee kuah tulang mac n cheese,Mee Kuah Tulang Kubang Pasu,positive
18053,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,resepi hotel harga warung insyaallah sedap,1,0.0,03/06/2025 14:20:45,anwaram30,https://www.tiktok.com/@makan.sedap.kedah/video/7478530136850124040,6.93837534455082e+18,7.47857753972556e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d800409f02095e5735003a142bff015e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=6c52bc8c&x-expires=1764057600&x-signature=M9kmGumoN0mXrBXT4LbCt1myNmo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,resepi hotel harga warung insyaallah sedap,resepi hotel harga warung insyaallah sedap,resepi hotel harga warung insyaallah sedap,Mee Kuah Tulang Kubang Pasu,positive
18054,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,mknn dia sedap nk mmpoih,1,0.0,03/06/2025 15:01:07,user2a71jfh2bv,https://www.tiktok.com/@makan.sedap.kedah/video/7478530136850124040,6.52437010896588e+18,7.47858794781976e+18,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/70dbe8c622ace434fb4e23e75711f241~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=7e6a8bff&x-expires=1764057600&x-signature=06PAU6Dg2BmwQGpPCfejtlT1IVE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,mknn dia sedap nk mmpoih,mknn dia sedap nk mmpoih,mknn sedap mmpoih,Mee Kuah Tulang Kubang Pasu,positive
18055,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,dh try dah sedap saya beli sampai 2 untuk berbuka stg sekali,1,0.0,03/06/2025 18:48:28,arieffffs,https://www.tiktok.com/@makan.sedap.kedah/video/7478530136850124040,6.82354058789611e+18,7.47864652554471e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/eadf4c998b97abe793d053d4630fcd00~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d7cc01c4&x-expires=1764057600&x-signature=SVHLJabs8Bmq3MQwBTiASW%2B%2BzH8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,dh try dah sedap saya beli sampai 2 untuk berbuka stg sekali,dh try dah sedap saya beli sampai 2 untuk berbuka stg sekali,dh try sedap beli 2 berbuka stg,Mee Kuah Tulang Kubang Pasu,positive
18056,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,terbaik saudara kitajom pakat pakat support :smiling_face_with_smiling_eyes:,0,0.0,03/06/2025 18:41:02,kusno0902,https://www.tiktok.com/@makan.sedap.kedah/video/7478530136850124040,7.41002514917887e+18,7.47864465484663e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7c44815bc291bb3c208455e7c9a575ce~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=cdff1f68&x-expires=1764057600&x-signature=XPKEqQRWTtgWSJ1uPIxOKY7mqF8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[':smiling_face_with_smiling_eyes:'],1,terbaik saudara kitajom pakat pakat support,terbaik saudara kitajom pakat pakat support,terbaik saudara kitajom pakat pakat support,Mee Kuah Tulang Kubang Pasu,positive
18057,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,selalu beli untuk anak2sedap,1,0.0,03/06/2025 16:22:04,wanie1710,https://www.tiktok.com/@makan.sedap.kedah/video/7478530136850124040,6.56258952307497e+18,7.4786088199806e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6d3382527ae87bba242777a5e9038e9c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=444087e3&x-expires=1764057600&x-signature=nnK9yuII6%2FKhLvEIqKprfvuSJaw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,selalu beli untuk anak2sedap,selalu beli untuk anak2sedap,beli anak2sedap,Mee Kuah Tulang Kubang Pasu,positive
18058,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,awai posa hr tu pernah beli sekali spageti carbonara,0,0.0,03/10/2025 12:33:38,mamazueaida,https://www.tiktok.com/@makan.sedap.kedah/video/7478530136850124040,6.58542201090523e+18,7.48003426436252e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/faece1bdbeeffd8f5f05f65c8c727e2e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4bb284e8&x-expires=1764057600&x-signature=Aq%2BbTxhJHYKDE8XB3%2BayZ08jCuo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,awai posa hr tu pernah beli sekali spageti carbonara,awai posa hr tu pernah beli sekali spageti carbonara,awai posa hr tu beli spageti carbonara,Mee Kuah Tulang Kubang Pasu,neutral
18059,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,sedap kita p maka dah,1,2.0,10/01/2024 20:36:00,prie_08,https://www.tiktok.com/@pinataledros/video/7420704750041091336,6.92979369145311e+18,7.42078490951674e+18,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/473937147f4a002da3c1b231930b5104~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c2e02fa3&x-expires=1764057600&x-signature=Q4HsD5bH8AYL8dQuvvYwVMow%2Bfo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,0,[],0,sedap kita p maka dah,sedap kita p maka dah,sedap p,"Hentian Sempadan Corner, Kodiang, Kedah",positive
18060,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,buka tak ari ni,1,1.0,10/02/2024 19:03:09,seipol.syima,https://www.tiktok.com/@pinataledros/video/7420704750041091336,6.90186968119227e+18,7.42113219622997e+18,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/272a625d8238f91b60b5b14563464649~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=09615bf8&x-expires=1764057600&x-signature=hSwOmnkmPKAWwojcHyyYASXlx%2BI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,0,[],0,buka tak ari ni,buka tak ari ni,buka ari ni,"Hentian Sempadan Corner, Kodiang, Kedah",neutral
18061,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,kat kodiang kaa,1,2.0,10/02/2024 17:51:08,adniamir,https://www.tiktok.com/@pinataledros/video/7420704750041091336,6.9505915537108e+18,7.4211136224062e+18,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7324908223075631105~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8895654d&x-expires=1764057600&x-signature=qop%2FiFNSEc4koXJ7Ncean8FenmU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,0,[],0,kat kodiang kaa,kat kodiang kaa,kodiang kaa,"Hentian Sempadan Corner, Kodiang, Kedah",neutral
18062,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,mcm tk percaya price dia pinat :thumbs_up::bouquet::bouquet::smiling_face_with_hearts:,0,1.0,10/05/2024 18:08:54,jasniazib66,https://www.tiktok.com/@pinataledros/video/7420704750041091336,6.95066338529872e+18,7.42223147271668e+18,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/47076715ca08d130af6832fb8ee907ac~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5fc0e808&x-expires=1764057600&x-signature=lYHYoVN4JZwfwx1yEbG58wMW3JE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,0,"[':thumbs_up:', ':bouquet:', ':bouquet:', ':smiling_face_with_hearts:']",4,mcm tk percaya price dia pinat,mcm tk percaya price dia pinat,tk percaya price pinat,"Hentian Sempadan Corner, Kodiang, Kedah",negative
18063,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,pin alamat,1,1.0,10/01/2024 22:32:47,salwarie,https://www.tiktok.com/@pinataledros/video/7420704750041091336,7.05755043083857e+18,7.42081512912452e+18,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6c412dff426fa074628777a6b62a4cd1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f61c7126&x-expires=1764057600&x-signature=113SPZpSod1JLFUysjOIRHmsDpc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,0,[],0,pin alamat,pin alamat,pin alamat,"Hentian Sempadan Corner, Kodiang, Kedah",neutral
18064,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,pinattp rieview pizza cafe kt langkawitemonyong:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:,0,2.0,10/24/2024 13:56:43,_eykazainol92_,https://www.tiktok.com/@pinataledros/video/7420704750041091336,6.77090859092666e+18,7.42921708259446e+18,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8bde7c7236bc00fdbd8b755523869261~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba1ebca1&x-expires=1764057600&x-signature=TC%2B%2FuDnfqzE9KFuzKgMyuLF9%2BMg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,0,"[':smiling_face_with_hearts:', ':smiling_face_with_hearts:', ':smiling_face_with_hearts:']",3,pinattp rieview pizza cafe kt langkawitemonyong,pinattp rieview pizza cafe kt langkawitemonyong,pinattp rieview pizza cafe kt langkawitemonyong,"Hentian Sempadan Corner, Kodiang, Kedah",negative
18065,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,kt mana ni sya nk mai mkn kt situ,3,2.0,10/02/2024 21:11:52,arbaien_,https://www.tiktok.com/@pinataledros/video/7420704750041091336,7.07750458873161e+18,7.42116535584921e+18,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7241436444797960199~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=73ecccbd&x-expires=1764057600&x-signature=d5LP%2FG%2FVHoidEGQAxhjPg4yNRQo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,0,[],0,kt mana ni sya nk mai mkn kt situ,kt mana ni sya nk mai mkn kt situ,kt ni sya mai mkn kt,"Hentian Sempadan Corner, Kodiang, Kedah",neutral
18066,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,aik bini jl smd saya cik kidin org kodiang ka hahaha :grinning_face_with_sweat:,0,2.0,06/21/2023 12:31:33,jazerlanl,https://www.tiktok.com/@areyu.mazlan/video/7226285740366253318,7.15790363170567e+18,7.24699226933243e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7e779ac1ba654741e6ab755778afbd0e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=09878362&x-expires=1764057600&x-signature=%2FIb1tRYf76TvREmnEHepLiFR%2FqU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,0,[':grinning_face_with_sweat:'],1,aik bini jl smd saya cik kidin org kodiang ka hahaha,aik bini jl smd saya cik kidin org kodiang ka hahaha,aik bini jl smd cik kidin kodiang ka hahaha,"Wet Market Koding, Kubang Pasu",negative
18067,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,kat mana kedai bgi klu cikit,0,2.0,05/01/2023 21:11:10,3133moh0,https://www.tiktok.com/@areyu.mazlan/video/7226285740366253318,7.0764777292358e+18,7.22815513000374e+18,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7168728084546322458~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a6bd4b33&x-expires=1764057600&x-signature=SlqAIMTEHvrM4fuyozfzznaMBsc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,0,[],0,kat mana kedai bgi klu cikit,kat mana kedai bgi klu cikit,kedai bgi klu cikit,"Wet Market Koding, Kubang Pasu",neutral
18068,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,hari apa ada,1,1.0,05/06/2023 10:10:19,airezhumaira,https://www.tiktok.com/@areyu.mazlan/video/7226285740366253318,6.91081382215346e+18,7.22988598279065e+18,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/664f306f4d937b3655be9838712af806~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9d3a0c64&x-expires=1764057600&x-signature=QSxxIXMIxkN8Roo3vhsxBvYNsC4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,0,[],0,hari apa ada,hari apa ada,,"Wet Market Koding, Kubang Pasu",neutral
18069,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,memang sedap:smiling_face_with_hearts::smiling_face_with_hearts:,0,0.0,07/06/2023 13:55:16,rezz308,https://www.tiktok.com/@areyu.mazlan/video/7226285740366253318,6.86283944901498e+18,7.25258014895941e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ff40d0ab253443de75db7f6ae747bd83~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9e459c1c&x-expires=1764057600&x-signature=62P8pCFH5p4rwKGSo1tSao6cjrg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,0,"[':smiling_face_with_hearts:', ':smiling_face_with_hearts:']",2,memang sedap,memang sedap,sedap,"Wet Market Koding, Kubang Pasu",positive
18070,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,terbaikkk support support support support,0,2.0,04/27/2023 14:37:45,alfadhilabdullah,https://www.tiktok.com/@areyu.mazlan/video/7226285740366253318,7.17963629086555e+18,7.22661514705633e+18,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7aa4f5f8ec46716885386e2902d20af9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=26f55481&x-expires=1764057600&x-signature=MFSZMiwgpFeSxVU%2FA2WZuv2ixic%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,0,[],0,terbaikkk support support support support,terbaikkk support support support support,terbaikkk support support support support,"Wet Market Koding, Kubang Pasu",positive
18071,dataset_tiktok-comments-scraper_2025-11-24_08-04-10-243.csv,kalau nak belihabaq nak berapa rm ka depa buh siap2 dalam bekas kak,0,4.0,05/08/2023 03:18:20,fatinsokri,https://www.tiktok.com/@areyu.mazlan/video/7226285740366253318,7.01089048970148e+18,7.23052200242671e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7331217363171278868~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=49bbbc87&x-expires=1764057600&x-signature=Ykm%2FWiLfsi7vLUsfRLYr9PbUTD8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,0,[],0,kalau nak belihabaq nak berapa rm ka depa buh siap2 dalam bekas kak,kalau nak belihabaq nak berapa rm ka depa buh siap2 dalam bekas kak,belihabaq rm ka depa buh siap2 bekas,"Wet Market Koding, Kubang Pasu",negative
